Pic_id,Text,MetaphorOccurrence,Target,Source,SentimentCategory,text_ensure
3937.jpg,"京东
11.11
19.9元3件
母婴新人专享
仅限部分商品
BC BABYCARE
本迪熊
臻薄宠爱
透气
轻薄舒适
L8
Frisomum
佳儿妈妈
包大人Dr.P
L
纸尿裤
Bobdog
DREAM
MIS
HI BABYCARE",1,母婴用品,云,1,"错误。
正确的图中文字：
京东
11.11
19.9元3件
母婴新人专享
仅限部分商品
BC BABYCARE
本迪熊
臻薄宠爱
透气
轻薄舒适
L8
Frisomum
佳儿妈妈
包大人Dr.P
L
纸尿裤
Bobdog
DREAM
MIS
HI BABYCARE"
3938.jpg,"AUPRES 欧珀莱 x 唯品会 品牌特卖
熬夜“无惧”黑眼圈
爆款限时优惠50元*
活动时间：10月22日 10:00-10月31日 20:00
欧珀莱品牌代言人
李沁
\*限时优惠50元。购买时光锁抗皱紧实眼霜20g（唯品价280元-直降30元-红包20元=到手价230元，合计优惠50元。）红包限量100000份，领完即止。每个ID仅限一张，每个ID仅用一次，不可叠加使用。红包不可折算现金或其他优惠形式。",1,护肤品,钻石,0,"错误
AUPRES 欧珀莱 x 唯品会 品牌特卖
熬夜“无惧”黑眼圈
爆款限时优惠50元*
活动时间：10月22日 10:00-10月31日 20:00
欧珀莱品牌代言人
李沁
\*限时优惠50元。购买时光锁抗皱紧实眼霜20g（唯品价280元-直降30元-红包20元=到手价230元，合计优惠50元。）红包限量100000份，领完即止。每个ID仅限一张，每个ID仅用一次，不可叠加使用。红包不可折算现金或其他优惠形式。"
3939.jpg,京东秒杀 华熙生物玻尿酸 冬日巨补水 第二件0元 Bio-MESO肌活 DERMAL SCIENCE LABORATORY Multi-Molecular HA+ Vitamin B5 多分子体系玻尿酸 + 维生素B5 Non-Invasive Innovation Option Revitalization-Enhancing Booster 30ml/1 FL OZ? 京东 秒杀 Q,1,护肤品,水,0,"错误。

京东秒杀 华熙生物玻尿酸 冬日巨补水 第二件0元 Bio-MESO肌活 DERMAL SCIENCE LABORATORY Multi-Molecular HA+ Vitamin B5 多分子体系玻尿酸 + 维生素B5 Non-Invasive Innovation Option Revitalization-Enhancing Booster 30ml/1 FL OZ? 京东 秒杀 Q"
3940.jpg,抵御初老爆款礼盒11.11预约赠3219元18件礼,0,,,1,"错误。
抵御初老爆款礼盒11.11预约赠3219元18件礼"
3941.jpg,"果蔬酵素
喝完即通畅
单盒到手仅需48元
姿美堂
SIMEITOL
果蔬酵素?
Fruits & Vegetables Enzyme
综合果蔬粉固体饮料
净含量: 120g
(6gX20)
果蔬酵素 (sachet)
净含量: 6g (sachet)
唯品会
品牌特卖
就是超值!",1,饮料,水果,1,"错误。

正确的图中文字为：
果蔬酵素
喝完即通畅
单盒到手仅需48元
姿美堂
SIMEITOL
果蔬酵素?
Fruits & Vegetables Enzyme
综合果蔬粉固体饮料
净含量: 120g
(6gX20)
果蔬酵素 (sachet)
净含量: 6g (sachet)
唯品会
品牌特卖
就是超值!"
3942.jpg,京东美妆打造甜美少女颜春夏の水潤之密爆款付定不止5折活动时间: 4月15日-4月19日,1,护肤品,樱花,1,"错误
京东美妆打造甜美少女颜春夏の水潤之密爆款付定不止5折活动时间: 4月15日-4月19日"
3943.jpg,"LA ROCHE-POSAY LABORATOIRE DERMATOLOGIQUE
理肤泉
11.11 唯品会 特卖狂欢节
B5面膜 20片 到手 258元
全场低至5.2折
即刻拥有>
B5面膜 20片",1,面膜,水,0,"错误，图中文字为：
LA ROCHE-POSAY LABORATOIRE DERMATOLOGIQUE
理肤泉
11.11 唯品会 特卖狂欢节
B5面膜 20片 到手 258元
全场低至5.2折
即刻拥有>
B5面膜 20片"
3944.jpg,清凉一夏个护大牌聚惠新客领券69减25沙宣SASSOON—洗护发套装90692953,1,洗护发套装,羽毛,0,"错误。
清凉一夏个护大牌聚惠新客领券69减25沙宣SASSOON—洗护发套装90692953"
3945.jpg,"唯品会 11.11 特卖狂欢节
轻薄贴身 柔软舒心
11.11特卖 单片低至 0.74 元
唯品会 | 品牌特卖 | 就是超值
しあわせ素肌
スリムガード",1,卫生巾,棉花,0,"错误，图中正确的文字是：
唯品会 11.11 特卖狂欢节
轻薄贴身 柔软舒心
11.11特卖 单片低至 0.74 元
唯品会 | 品牌特卖 | 就是超值
しあわせ素肌
スリムガード"
3946.jpg,"VIP大牌日 X PERFECT DIARY 完美日记
心动夏季
满足你的“花心”
全网爆款低至15元",1,化妆品,水,1,"错误，正确的图中文字为：
VIP大牌日 X PERFECT DIARY 完美日记
心动夏季
满足你的“花心”
全网爆款低至15元"
3947.jpg,"One leaf, 一叶子?, 补水抗初老, 唯品会, 品牌特卖, 就是超值, 抢购价99元, 立即抢购 >, 墨藻珍萃紧致细肤水, 律动型, 墨藻珍萃紧致细肤乳, 丝滑凝肌, 墨藻珍萃紧致细肤洁面乳, 沁润净颜。",1,护肤品,松果,0,"错误。

完整的图中文字：One leaf, 一叶子?, 补水抗初老, 唯品会, 品牌特卖, 就是超值, 抢购价99元, 立即抢购 >, 墨藻珍萃紧致细肤水, 律动型, 墨藻珍萃紧致细肤乳, 丝滑凝肌, 墨藻珍萃紧致细肤洁面乳, 沁润净颜。"
3948.jpg,12.12 唯品会 特卖大会 x OSM 欧诗漫 12月1日 - 12月14日 买1套送1套 热销10年 焕白暗沉肌 活动时间: 12月9日 20:00 - 12月14日 10:00,1,护肤品,珍珠,0,"错误。
正确的图中文字：12.12 唯品会 特卖大会 x OSM 欧诗漫 12月1日 - 12月14日 买1套送1套 热销10年 焕白暗沉肌 活动时间: 12月9日 20:00 - 12月14日 10:00"
3949.jpg,"苏宁易购
30th 专注好服务
伊利金典纯牛奶
优质蛋白 原生高钙
金典
SATINE
纯牛奶
源自甄选牧场
焕新升级
净含量规格：
36%
120+
优质乳蛋白",1,牛奶,草原,0,"错误，正确的图中文字为：

苏宁易购
30th 专注好服务
伊利金典纯牛奶
优质蛋白 原生高钙
金典
SATINE
纯牛奶
源自甄选牧场
焕新升级
净含量规格：
36%
120+
优质乳蛋白"
3950.jpg,"水垢清洁剂
除/垢/换/新
全国包邮
撑卫家人的健康安全刻不容缓
免の力
Rabito
一锭净
水垢清洁剂
不粘手
活氧除垢片
(10片)",1,清洁剂,柠檬,1,"错误。
水垢清洁剂
除/垢/换/新
全国包邮
撑卫家人的健康安全刻不容缓
免の力
Rabito
一锭净
水垢清洁剂
不粘手
活氧除垢片
(10片)"
3951.jpg,直播AGE 20's × 12.12轻妆美肌 闪耀焕颜下单立减80元关注再减5元 点击查看,1,化妆品,丝绸,1,"错误
直播AGE 20's × 12.12轻妆美肌 闪耀焕颜下单立减80元关注再减5元 点击查看"
3952.jpg,"她的节美妆会场
分享领券 满699减60
欧莱雅 春日爆款推荐
立即抢购 >
*仅限部分美妆商品",1,护肤品,烟花,1,"错误。
她的节美妆会场
分享领券 满699减60
欧莱雅 春日爆款推荐
立即抢购 >
*仅限部分美妆商品"
3953.jpg,"OLAY X 唯品会 品牌特卖
「抗糖美白家族」全新升级
全场至高买1享25
全新",1,护肤品,冰块,1,"错误
OLAY X 唯品会 品牌特卖
「抗糖美白家族」全新升级
全场至高买1享25
全新"
3954.jpg,联合利华大牌促销 全线产品超高折扣 U免独宠你,0,,,1,"错误。

正确的图中文字：联合利华大牌促销 全线产品超高折扣 U免独宠你"
3955.jpg,JDH京东健康送她健康礼当如此爆款礼盒低至3.8折女性关爱计划够自然出色牛,1,软糖,水果,0,"错误。
JDH京东健康送她健康礼当如此爆款礼盒低至3.8折女性关爱计划够自然出色牛"
3956.jpg,淘0.1元抢购超低惊喜价来袭进店领红包BIOAQUA香氛怡人怡人家NATURAL洗衣液洁净温和白衣彩衣鲜艳清新花香,1,洗衣液,衣服,0,"错误。

正确的图中文字：淘0.1元抢购超低惊喜价来袭进店领红包BIOAQUA香氛怡人怡人家NATURAL洗衣液洁净温和白衣彩衣鲜艳清新花香"
3957.jpg,"CHANDO 自然堂 X 唯品会
品牌 特卖
清爽防晒不油腻
防晒套装 买1享 ""6""
活动时间：2月27日 20:00-3月9日 10:00
CHANDO THE HIMALAYA
50+ SPF PA++++
Water Resistant Sunscreen Lotion
自然堂
御日防晒水漾防晒乳
CHANDO THE HIMALAYA
50+ SPF PA+++
Broad Spectrum Sunscreen Refreshing Spray
自然堂
广谱防晒冰凉隐形喷雾
CHANDO 自然堂
4%烟酰胺
细致提亮安瓶面膜
NIACINAMIDE AMPOULE MASK
烟酰胺 β-葡聚糖
喜马拉雅冰川水",1,防晒霜,阳光,1,"错误。
正确的图中文字：
CHANDO 自然堂 X 唯品会
品牌 特卖
清爽防晒不油腻
防晒套装 买1享 ""6""
活动时间：2月27日 20:00-3月9日 10:00
CHANDO THE HIMALAYA
50+ SPF PA++++
Water Resistant Sunscreen Lotion
自然堂
御日防晒水漾防晒乳
CHANDO THE HIMALAYA
50+ SPF PA+++
Broad Spectrum Sunscreen Refreshing Spray
自然堂
广谱防晒冰凉隐形喷雾
CHANDO 自然堂
4%烟酰胺
细致提亮安瓶面膜
NIACINAMIDE AMPOULE MASK
烟酰胺 β-葡聚糖
喜马拉雅冰川水"
3958.jpg,"诗婷露雅 STEROREA | 4.19 唯品会 品牌特卖节 (4月16日-4月20日)
弹润嫩滑 紧致保湿
低至2.4折起 | 立即抢购>
唯品会 | 品牌特卖 就是超值
STEROREA 诗婷露雅 PERSEA Firm Repair Facial Cleanser 梨梨赋颜紧致洁面乳
PERSEA YOUTH Essential Oil 梨梨赋颜紧致修护精油 STEROREA 诗婷露雅
STEROREA 诗婷露雅 PERSEA Firm Repair Emulsion 梨梨赋颜紧致修护乳
STEROREA 诗婷露雅 PERSEA Firm Repair Toner
STEROREA 诗婷露雅 PERSEA Anti-Wrinkle Eye Cream 梨梨赋颜紧致修护眼霜
STEROREA 诗婷露雅 PERSEA Firm Repair Cream 梨梨赋颜紧致修护霜",1,护肤品,牛油果,0,"错误。

图片中的文字：
诗婷露雅 STEROREA | 4.19 唯品会 品牌特卖节 (4月16日-4月20日)
弹润嫩滑 紧致保湿
低至2.4折起 | 立即抢购>
唯品会 | 品牌特卖 就是超值
STEROREA 诗婷露雅 PERSEA Firm Repair Facial Cleanser 梨梨赋颜紧致洁面乳
PERSEA YOUTH Essential Oil 梨梨赋颜紧致修护精油 STEROREA 诗婷露雅
STEROREA 诗婷露雅 PERSEA Firm Repair Emulsion 梨梨赋颜紧致修护乳
STEROREA 诗婷露雅 PERSEA Firm Repair Toner
STEROREA 诗婷露雅 PERSEA Anti-Wrinkle Eye Cream 梨梨赋颜紧致修护眼霜
STEROREA 诗婷露雅 PERSEA Firm Repair Cream 梨梨赋颜紧致修护霜"
3959.jpg,唯品会 品牌特卖 骨骼年轻态 健康享活力 全场低至45元起 *本品不可以替代药品 唯品会 品牌特卖 就是超值 斯维诗? 柠檬酸钙,1,保健品,叶子,0,"错误。
正确的图中文字：唯品会 品牌特卖 骨骼年轻态 健康享活力 全场低至45元起 *本品不可以替代药品 唯品会 品牌特卖 就是超值 斯维诗? 柠檬酸钙"
3960.jpg,京东美妆 | 百雀羚 抢! 至高买1享11 草本护肤 温和润养 平衡润泽肤水 水润深层保湿乳 保湿亮采洁面膏 京东配方,1,护肤品,树叶,0,"错误
京东美妆 | 百雀羚 抢! 至高买1享11 草本护肤 温和润养 平衡润泽肤水 水润深层保湿乳 保湿亮采洁面膏 京东配方"
3961.jpg,京东超市 至省至真 满199减100 仅限部分商品 饮爆盛夏 京东超市 至省至真 超市 维鲜 Fresh Drink J&P TURNER PRODUCE SINCE 1885 7000 茶π THE ORIGINAL OATLY! OAT DRINK TASTE OF TIME TOT! 柿子味气泡水 Ganten 百岁山 维他 柠檬茶 RedBull 红牛 红牛维生素功能饮料,0,,,0,"错误
京东超市 至省至真 满199减100 仅限部分商品 饮爆盛夏 京东超市 至省至真 超市 维鲜 Fresh Drink J&P TURNER PRODUCE SINCE 1885 7000 茶π THE ORIGINAL OATLY! OAT DRINK TASTE OF TIME TOT! 柿子味气泡水 Ganten 百岁山 维他 柠檬茶 RedBull 红牛 红牛维生素功能饮料"
3962.jpg,"COGI 高姿
高姿定制年礼
焕亮水润聚光肌
大透大白
立即抢购",0,,,0,"错误。
正确的图中文字：
COGI 高姿
高姿定制年礼
焕亮水润聚光肌
大透大白
立即抢购"
3963.jpg,京东美妆部分每满199减100美妆狂欢购立即加购*仅限部分商品参与,0,,,0,"错误, 京东美妆部分每满199减100美妆狂欢购立即加购*仅限部分商品参与"
3964.jpg,京东 品类凡聚 京东超市 至省至真 过个新潮年 心在一起 年在一起 好奇 大牌特惠 御级丝柔 Natural 铂金装 桃桃裤 裸感芯,1,纸尿裤,云,0,错误，京东 品类凡聚 京东超市 至省至真 过个新潮年 心在一起 年在一起 好奇 大牌特惠 御级丝柔 Natural 铂金装 桃桃裤 裸感芯
3965.jpg,LANEIGE | 兰芝 唯品会 品牌特卖 都是好牌子 天天有3折 能量“补水弹” 立减49元 买70ml享110ml 立即抢购,1,护肤品,补水弹,1,"错误。

正确的图中文字：LANEIGE | 兰芝 唯品会 品牌特卖 都是好牌子 天天有3折 能量“补水弹” 立减49元 买70ml享110ml 立即抢购"
3966.jpg,"京东
418超级秒杀节
一秒杀狂欢 牛奶驾到-
爆品 第2件半价
领券满169再减35元
特仑苏有机纯牛奶
部分商品",1,纯牛奶,叶子,1,"错误。

正确的图中文字是：
京东
418超级秒杀节
一秒杀狂欢 牛奶驾到-
爆品 第2件半价
领券满169再减35元
特仑苏有机纯牛奶
部分商品"
3967.jpg,"京东 不负每一份热爱
DARLIE 黑人牙膏
溶解顽渍 透出原白
— 白·酵素牙膏 5倍溶渍*—
点击抢购>
^体外实验,与黑人空白对照美白牙膏相比,产品针对牙齿外源性色斑,效果因人而异
满20元减10元
京东超市 黑人白·酵素牙膏 Q
（产品管身上文字：DARLIE 黑人牙膏, 白·酵素, 溶解祛渍 净白提亮, 清新薄荷）",1,牙膏,光,1,"错误

完整的图中文字如下：
京东 不负每一份热爱
DARLIE 黑人牙膏
溶解顽渍 透出原白
— 白·酵素牙膏 5倍溶渍*—
点击抢购>
^体外实验,与黑人空白对照美白牙膏相比,产品针对牙齿外源性色斑,效果因人而异
满20元减10元
京东超市 黑人白·酵素牙膏 Q
（产品管身上文字：DARLIE 黑人牙膏, 白·酵素, 溶解祛渍 净白提亮, 清新薄荷）"
3968.jpg,"京东 11.11
品牌闪购
雪花秀大牌闪购日
正装买1送1送同款
立即抢购>",1,护肤品,花朵,1,"错误。

京东 11.11
品牌闪购
雪花秀大牌闪购日
正装买1送1送同款
立即抢购>"
3969.jpg,京东超市 至省至真 一洁净嘉年华 部分第二件0元 洗衣用品国货好价 天然椰子油生产 低泡易漂 更温和护肤 超能 植翠低泡洗衣液 时尚炫彩 全新升级 Comfort 金纺 家清优品 liby 立白 浓缩除菌倍净 除菌率99.9% 8倍洁净力 410克,1,洗衣液,樱花,1,"错误。
京东超市 至省至真 一洁净嘉年华 部分第二件0元 洗衣用品国货好价 天然椰子油生产 低泡易漂 更温和护肤 超能 植翠低泡洗衣液 时尚炫彩 全新升级 Comfort 金纺 家清优品 liby 立白 浓缩除菌倍净 除菌率99.9% 8倍洁净力 410克"
3970.jpg,"京东 双11
京东秒杀
kotex? 高洁丝?
品牌专场
2组减20
kotex? 高洁丝?
澳洲进口纯棉
极薄 0.08cm2
蝶透系 | 日用 | 240mm
kotex? 高洁丝?
丝薄棉柔
少女肌
少女系列 | 日用240mm
18片
京东 秒杀",1,卫生巾,棉花,0,"错误。

**正确的图中文字：**
京东 双11
京东秒杀
kotex? 高洁丝?
品牌专场
2组减20
kotex? 高洁丝?
澳洲进口纯棉
极薄 0.08cm2
蝶透系 | 日用 | 240mm
kotex? 高洁丝?
丝薄棉柔
少女肌
少女系列 | 日用240mm
18片
京东 秒杀"
3971.jpg,"京东PLUS会员惠氏启赋有机奶粉3段领券低至299元PLUS专享百亿补贴活动时间5月8日全有机乳糖*有机乳源蛋白*有机乳源钙Ca 1/3***启赋亲和人体净含量: 900克幼儿配方奶粉(12-36月龄,3段)",1,奶粉,分子,0,"错误
京东PLUS会员惠氏启赋有机奶粉3段领券低至299元PLUS专享百亿补贴活动时间5月8日全有机乳糖*有机乳源蛋白*有机乳源钙Ca 1/3***启赋亲和人体净含量: 900克幼儿配方奶粉(12-36月龄,3段)"
3972.jpg,"OLAY X 12.8 唯品会特卖会
12月1日-12月14日
全场低至2.8折
小白瓶买1送超1
年终盛典 惊喜直降>
小白瓶
大红瓶
全新 流光瓶",0,,,0,"错误
OLAY X 12.8 唯品会特卖会
12月1日-12月14日
全场低至2.8折
小白瓶买1送超1
年终盛典 惊喜直降>
小白瓶
大红瓶
全新 流光瓶"
3973.jpg,"京东 美妆
百雀羚 焕肤本草
抢! 一次带走11件
雀迎双节 倾礼相伴",1,护肤品,草,0,"错误。
正确的图中文字：
京东 美妆
百雀羚 焕肤本草
抢! 一次带走11件
雀迎双节 倾礼相伴"
3974.jpg,WETHERM 温碧泉 — 高回购补水礼盒 — ￥ 109 限时开抢 活动时间：4月16日20:00-4月26日10:00 唯品会 品牌特卖 就是超值 累计热卖46万+套 WETHERM HYDRATING 500 FULLY MOISTURE NOURISHING EMULSION 温碧泉 盈润保湿乳液 WETHERM KEEP WATER HYDRATING MOISTURIZING SERIES 500 PLATINUM WATER GRAVITY WETHERM HYDRATING MOISTURIZING CLEANSING MILK 100g e 3.5fl.oz. 温碧泉 盈润保湿洁面乳 WETHERM HYDRATING 500 FULLY MOISTURE NOURISHING FACIAL CLEANSER 温碧泉 盈润保湿精华水 WETHERM BRIGHTENING 500 STAR COMPLEX WATER ESSENCE 温碧泉 明星复合水精华 *数据来源唯品会温碧泉魔方罗盘，时间截止至2021年3月31日,1,护肤品,花,0,"错误。

正确的图中文字：WETHERM 温碧泉 — 高回购补水礼盒 — ￥ 109 限时开抢 活动时间：4月16日20:00-4月26日10:00 唯品会 品牌特卖 就是超值 累计热卖46万+套 WETHERM HYDRATING 500 FULLY MOISTURE NOURISHING EMULSION 温碧泉 盈润保湿乳液 WETHERM KEEP WATER HYDRATING MOISTURIZING SERIES 500 PLATINUM WATER GRAVITY WETHERM HYDRATING MOISTURIZING CLEANSING MILK 100g e 3.5fl.oz. 温碧泉 盈润保湿洁面乳 WETHERM HYDRATING 500 FULLY MOISTURE NOURISHING FACIAL CLEANSER 温碧泉 盈润保湿精华水 WETHERM BRIGHTENING 500 STAR COMPLEX WATER ESSENCE 温碧泉 明星复合水精华 *数据来源唯品会温碧泉魔方罗盘，时间截止至2021年3月31日"
3975.jpg,低至5折仅限部分商品,1,化妆品,麦子,1,正确
3976.jpg,尤妮佳畅透婴儿纸尿裤单片低至0.93元唯品会品牌特卖就是超值!柔软透气量大无忧高腰护肚,1,纸尿裤,卡通背景,1,"错误
尤妮佳畅透婴儿纸尿裤单片低至0.93元唯品会品牌特卖就是超值!柔软透气量大无忧高腰护肚"
3977.jpg,"一京东母婴年货节一
全棉时代
大牌直降
婴儿水洗纱布浴巾
婴儿绵柔巾",0,,,0,"错误
正确的图中文字：
一京东母婴年货节一
全棉时代
大牌直降
婴儿水洗纱布浴巾
婴儿绵柔巾"
3978.jpg,"下单立减150元
抢！买30支享40支
?源头阻黑 ?精准淡斑 ?弹润焕亮
美白
“皇后”",1,护肤品,基因,0,"错误

下单立减150元
抢！买30支享40支
?源头阻黑 ?精准淡斑 ?弹润焕亮
美白
“皇后”
"
3979.jpg,进口好羊奶低至204元唯品会品牌特卖都是好牌子天天有3折。,1,羊奶,奶,1,"错误。

图中正确的文字是：进口好羊奶低至204元唯品会品牌特卖都是好牌子天天有3折。"
3980.jpg,"唯品会
唯品会推荐
品牌特卖 就是超值
膜法世家 专研面膜14年
膜法世家?
黑玫瑰补水亮肤睡眠面膜
净含量:125g
125g
上唯品会看看",0,,,0,"错误
图中完整的文字是：
唯品会
唯品会推荐
品牌特卖 就是超值
膜法世家 专研面膜14年
膜法世家?
黑玫瑰补水亮肤睡眠面膜
净含量:125g
125g
上唯品会看看"
3981.jpg,大牌神游日致净品质生活领券99减55洁净嘉年华全心热爱蓝月亮金纺Tide纳爱斯,1,洗衣液,水,1,"错误。
正确的图中文字：大牌神游日致净品质生活领券99减55洁净嘉年华全心热爱蓝月亮金纺Tide纳爱斯"
3982.jpg,品牌门购 蒙牛大牌闪购日 抢199减198神券 蒙牛 高钙高蛋白质奶片 原味奶片 净含量:100g,1,奶片,卡通猪,1,"错误。
正确的图中文字：品牌门购 蒙牛大牌闪购日 抢199减198神券 蒙牛 高钙高蛋白质奶片 原味奶片 净含量:100g"
3983.jpg,清凉花茶 健康一夏 陈一凡 世制家茶 大牌直降,0,,,0,"错误。
完整的图中文字：清凉花茶 健康一夏 陈一凡 世制家茶 大牌直降"
3984.jpg,珀莱雅 每天一敷 满水赋活 国货款! 单片低至1.8元 人鱼公主深海养水面贴膜 人鱼公主深海雪润面贴膜 唯品会 品牌特卖 就是超值!,1,护肤品,水,1,"错误
正确的图中文字：珀莱雅 每天一敷 满水赋活 国货款! 单片低至1.8元 人鱼公主深海养水面贴膜 人鱼公主深海雪润面贴膜 唯品会 品牌特卖 就是超值!"
3985.jpg,KANS 韩束 拍得进的玻尿酸 唯品会 品牌特卖 就是超值 99元190ml 立即抢购 >,1,护肤产品的效果,表,1,"错误
KANS 韩束 拍得进的玻尿酸 唯品会 品牌特卖 就是超值 99元190ml 立即抢购 >"
3986.jpg,JDH 京东健康 买京都念慈庵蜜炼川贝枇杷膏 送问诊服务 OTC 京都念慈庵蜜炼川贝枇杷膏 NIN JIOM PEI PA KOA 京都念慈庵总厂有限公司 香港制造 300毫升 送 京都念慈庵蜜炼川贝枇杷膏 NIN JIOM PEI PA KOA 京都念慈庵总厂有限公司 香港制造 请按药品说明书或者在药师指导下购买和使用,0,,,0,"错误
JDH 京东健康 买京都念慈庵蜜炼川贝枇杷膏 送问诊服务 OTC 京都念慈庵蜜炼川贝枇杷膏 NIN JIOM PEI PA KOA 京都念慈庵总厂有限公司 香港制造 300毫升 送 京都念慈庵蜜炼川贝枇杷膏 NIN JIOM PEI PA KOA 京都念慈庵总厂有限公司 香港制造 请按药品说明书或者在药师指导下购买和使用"
3987.jpg,"苏宁易购
苏宁
云感透气纸尿裤
自在酣畅 | 防漏安心
限时抢购
Bobdog 巴布豆 SINCE 1988
全心NEW升级
超柔亲肤
婴儿学步裤
ISO
22 片 L 9-14kg男女宝宝
具体以苏宁易购实时活动为准",1,纸尿裤,花,1,"错误。

苏宁易购
苏宁
云感透气纸尿裤
自在酣畅 | 防漏安心
限时抢购
Bobdog 巴布豆 SINCE 1988
全心NEW升级
超柔亲肤
婴儿学步裤
ISO
22 片 L 9-14kg男女宝宝
具体以苏宁易购实时活动为准"
3988.jpg,idore 一木 柔薄拉拉裤 | 马上抢购> 单片低至1.26元 唯品会 | 品牌特卖 就是超值! 海清推荐 橄榄 润肤 婴儿练裤 货号: SD7417A | XL加大码,1,拉拉裤,云,0,"错误。
idore 一木 柔薄拉拉裤 | 马上抢购> 单片低至1.26元 唯品会 | 品牌特卖 就是超值! 海清推荐 橄榄 润肤 婴儿练裤 货号: SD7417A | XL加大码"
3989.jpg,"品牌闪购
优酸乳
乐队的夏天
THE BIG BAND
抢199减100神券
优酸乳闪购大牌日
蓝莓味乳饮品
小优 出品
优酸乳饮品",1,牛奶,蓝莓,0,"错误
品牌闪购
优酸乳
乐队的夏天
THE BIG BAND
抢199减100神券
优酸乳闪购大牌日
蓝莓味乳饮品
小优 出品
优酸乳饮品"
3990.jpg,"多燕瘦
11.11大放价
“酵”醒肠胃
“素”造身形
单盒低至30元
立即抢购>
唯品会
品牌特卖
就是超值
唯品会
11.11
特卖狂欢节",1,酵素,蓝莓,1,"错误。

正确的图中文字：
多燕瘦
11.11大放价
“酵”醒肠胃
“素”造身形
单盒低至30元
立即抢购>
唯品会
品牌特卖
就是超值
唯品会
11.11
特卖狂欢节"
3991.jpg,"自然堂十月礼赞
部分 低至3件5折
自然堂
凝时鲜颜 肌活修护精华液
4%烟酰胺 细致凝亮安瓶面膜
冰川水
冰川水活肌水",1,护肤品,雪山,0,"错误。
完整的图中文字为：
自然堂十月礼赞
部分 低至3件5折
自然堂
凝时鲜颜 肌活修护精华液
4%烟酰胺 细致凝亮安瓶面膜
冰川水
冰川水活肌水"
3992.jpg,"苏宁易购
30th 专注好服务
12.12 年终狂欢节
呵护幼齿蓝牙互动
飞利浦 儿童电动牙刷
活动价: ￥ 349
好事正当时
DREAMS COMING TRUE
YX-3",1,牙齿,表情,1,"错误。

完整的图中文字如下：
苏宁易购
30th 专注好服务
12.12 年终狂欢节
呵护幼齿蓝牙互动
飞利浦 儿童电动牙刷
活动价: ￥ 349
好事正当时
DREAMS COMING TRUE
YX-3"
3993.jpg,京东 T.11 悦润至美 AQUAIR 水之密语 改善头皮水油平衡 持续控油 -极地之韧 焕发生机之润- 秒杀低至5折 -NEW- 全新升级 UPGRADE 限时加赠 价值 ￥158,0,,,0,"错误。

京东 T.11 悦润至美 AQUAIR 水之密语 改善头皮水油平衡 持续控油 -极地之韧 焕发生机之润- 秒杀低至5折 -NEW- 全新升级 UPGRADE 限时加赠 价值 ￥158"
3994.jpg,京东超市—至省至真—pick真爱新品出道高露洁爆款直降下单即赠小姐姐明信片立刻抢购560360560营送1送,1,牙膏,光,1,错误，正确的图中文字为：京东超市—至省至真—pick真爱新品出道高露洁爆款直降下单即赠小姐姐明信片立刻抢购560360560营送1送
3995.jpg,"云南白药
京东秒杀
好三七
选豹七
到手价: 1月8日14:00-1月9日15:59
￥296 满300减40
*本品不可替代药物
云南白药 豹七
三七极细粉
260克
京东 秒杀",1,保健品,草,1,"错误。

正确的图中文字：
云南白药
京东秒杀
好三七
选豹七
到手价: 1月8日14:00-1月9日15:59
￥296 满300减40
*本品不可替代药物
云南白药 豹七
三七极细粉
260克
京东 秒杀"
3996.jpg,竹叶青 峨眉高山绿茶 -京春有你 品味茶香- 竹叶青高端绿茶 峨眉高山早春绿茶 竹叶青 | 峨眉高山绿茶 竹叶青 | 峨眉高山绿茶,1,绿茶,花,0,"错误。
正确的图中文字：竹叶青 峨眉高山绿茶 -京春有你 品味茶香- 竹叶青高端绿茶 峨眉高山早春绿茶 竹叶青 | 峨眉高山绿茶 竹叶青 | 峨眉高山绿茶"
3997.jpg,"超级口袋
京东超市
别让用心 秒变糟心
满199减100
京东超市 至省至真
仅限部分可用",0,,,0,"错误。
正确的图中文字：
超级口袋
京东超市
别让用心 秒变糟心
满199减100
京东超市 至省至真
仅限部分可用"
3998.jpg,"京东超市
— 至省至真 —
买高端好物
过品质幸福年
好物低至5折
京东超市 至省至真
*仅限部分商品",0,,,0,"错误
京东超市
— 至省至真 —
买高端好物
过品质幸福年
好物低至5折
京东超市 至省至真
*仅限部分商品"
3999.jpg,Sulwhasoo 买1套送1套正装 11.11预约抢购 > 雪花秀,1,雪花秀,雪花,0,"错误。
正确的图中文字：Sulwhasoo 买1套送1套正装 11.11预约抢购 > 雪花秀"
4000.jpg,"京东秒杀
多次蒸制晾晒
油而不腻
青源黑芝麻丸300克
… 本品不能替代药品
京东 秒杀",1,黑芝麻丸,油滴,0,"错误
京东秒杀
多次蒸制晾晒
油而不腻
青源黑芝麻丸300克
… 本品不能替代药品
京东 秒杀"
4001.jpg,爆款低至10元 泡弹发膜 头发仿佛刚做SPA,1,发膜,水,0,错误，完整的图中文字为：爆款低至10元 泡弹发膜 头发仿佛刚做SPA
